timestamp,open,high,low,close,volume
2026-05-03 23:00:00,79177.29000000,79287.82000000,78484.42000000,78568.57000000,642.72198000
2026-05-04 00:00:00,78568.58000000,78572.57000000,78288.88000000,78547.14000000,434.86007000
2026-05-04 01:00:00,78547.15000000,79848.84000000,78412.49000000,79769.43000000,1366.42153000
2026-05-04 02:00:00,79769.43000000,80420.90000000,79540.05000000,80173.30000000,2278.14954000
2026-05-04 03:00:00,80173.30000000,80458.00000000,79926.90000000,80316.31000000,1012.18218000
2026-05-04 04:00:00,80316.30000000,80635.51000000,80233.04000000,80332.06000000,1362.02834000
2026-05-04 05:00:00,80332.06000000,80395.96000000,79956.25000000,80027.26000000,746.81318000
2026-05-04 06:00:00,80027.26000000,80048.64000000,79500.00000000,79877.90000000,1103.73906000
2026-05-04 07:00:00,79877.91000000,79946.33000000,79672.00000000,79696.75000000,419.83178000
2026-05-04 08:00:00,79696.75000000,79800.00000000,79602.32000000,79708.30000000,435.36516000
2026-05-04 09:00:00,79708.30000000,79930.00000000,79647.87000000,79838.48000000,473.40316000
2026-05-04 10:00:00,79838.49000000,79880.00000000,78202.00000000,78940.26000000,4380.72428000
2026-05-04 11:00:00,78940.27000000,79124.83000000,78708.87000000,78793.67000000,699.54546000
2026-05-04 12:00:00,78793.67000000,79020.00000000,78718.55000000,78857.18000000,426.01688000
2026-05-04 13:00:00,78857.18000000,79124.83000000,78581.74000000,78790.00000000,725.07004000
2026-05-04 14:00:00,78790.01000000,80545.17000000,78500.00000000,80216.16000000,2308.42012000
2026-05-04 15:00:00,80216.15000000,80367.93000000,79320.28000000,80028.85000000,2458.63305000
2026-05-04 16:00:00,80028.85000000,80395.68000000,79619.33000000,80025.03000000,1492.78417000
2026-05-04 17:00:00,80025.03000000,80776.99000000,80021.50000000,80390.81000000,1080.11249000
2026-05-04 18:00:00,80390.80000000,80439.18000000,80035.32000000,80114.91000000,663.99913000
2026-05-04 19:00:00,80114.91000000,80138.00000000,79900.00000000,80053.31000000,505.59924000
2026-05-04 20:00:00,80053.31000000,80154.12000000,79901.00000000,79936.70000000,459.51864000
2026-05-04 21:00:00,79936.70000000,80383.15000000,79936.70000000,80259.17000000,343.30642000
2026-05-04 22:00:00,80259.18000000,80397.19000000,80042.84000000,80067.23000000,272.35375000
2026-05-04 23:00:00,80067.22000000,80067.22000000,79744.91000000,79861.01000000,594.08368000
2026-05-05 00:00:00,79861.01000000,80183.33000000,79808.72000000,80170.66000000,425.73287000
2026-05-05 01:00:00,80170.66000000,80385.06000000,80080.76000000,80352.00000000,530.02962000
2026-05-05 02:00:00,80351.99000000,80900.00000000,80300.00000000,80554.68000000,768.44478000
2026-05-05 03:00:00,80554.69000000,81083.98000000,80457.93000000,80893.08000000,677.93372000
2026-05-05 04:00:00,80893.08000000,80982.59000000,80725.00000000,80902.44000000,528.94138000
2026-05-05 05:00:00,80902.44000000,81323.52000000,80830.06000000,80970.00000000,1011.38606000
2026-05-05 06:00:00,80969.99000000,81016.42000000,80800.00000000,80976.00000000,389.83367000
2026-05-05 07:00:00,80976.00000000,81136.59000000,80826.00000000,80855.59000000,1044.43230000
2026-05-05 08:00:00,80855.59000000,80895.50000000,80723.20000000,80815.24000000,474.45790000
2026-05-05 09:00:00,80815.24000000,80815.24000000,80527.76000000,80586.02000000,865.34761000
2026-05-05 10:00:00,80586.02000000,80831.87000000,80530.82000000,80823.61000000,521.10422000
2026-05-05 11:00:00,80823.61000000,81095.48000000,80780.00000000,81014.05000000,623.66253000
2026-05-05 12:00:00,81014.05000000,81329.61000000,80932.54000000,81279.41000000,607.82057000
2026-05-05 13:00:00,81279.40000000,81712.32000000,81196.00000000,81330.00000000,1771.41690000
2026-05-05 14:00:00,81330.00000000,81500.00000000,80939.87000000,81336.59000000,1282.91373000
2026-05-05 15:00:00,81336.59000000,81689.20000000,81235.00000000,81525.19000000,899.04049000
2026-05-05 16:00:00,81525.19000000,81615.33000000,81050.04000000,81285.75000000,707.45267000
2026-05-05 17:00:00,81285.75000000,81458.26000000,81185.02000000,81270.60000000,280.80669000
2026-05-05 18:00:00,81270.61000000,81599.00000000,81270.61000000,81515.00000000,427.56223000
2026-05-05 19:00:00,81515.00000000,81680.00000000,81407.58000000,81606.35000000,364.63717000
2026-05-05 20:00:00,81606.35000000,81770.00000000,81510.13000000,81646.38000000,724.67261000
2026-05-05 21:00:00,81646.39000000,81791.48000000,81305.27000000,81407.11000000,618.58873000
2026-05-05 22:00:00,81407.11000000,81600.00000000,80817.72000000,81111.27000000,921.88572000
2026-05-05 23:00:00,81111.27000000,81222.03000000,80790.00000000,80905.52000000,479.07578000
2026-05-06 00:00:00,80905.53000000,81262.28000000,80731.14000000,81030.01000000,876.19915000
2026-05-06 01:00:00,81030.00000000,81534.23000000,80996.00000000,81439.34000000,803.82574000
2026-05-06 02:00:00,81439.34000000,81449.04000000,81047.01000000,81363.54000000,621.19491000
2026-05-06 03:00:00,81363.54000000,81760.84000000,81358.17000000,81581.69000000,710.52364000
2026-05-06 04:00:00,81581.70000000,81649.99000000,81270.00000000,81331.10000000,575.64130000
2026-05-06 05:00:00,81331.10000000,81360.30000000,81060.00000000,81333.00000000,592.18650000
2026-05-06 06:00:00,81333.00000000,81516.90000000,81211.34000000,81476.71000000,524.13540000
2026-05-06 07:00:00,81476.71000000,81611.00000000,81307.81000000,81359.82000000,608.74333000
2026-05-06 08:00:00,81359.82000000,81986.00000000,81328.68000000,81945.66000000,1353.41416000
2026-05-06 09:00:00,81945.66000000,82060.00000000,81682.70000000,81997.00000000,1096.73350000
2026-05-06 10:00:00,81997.00000000,82390.00000000,81953.25000000,82290.04000000,1302.85091000
2026-05-06 11:00:00,82290.03000000,82850.00000000,82261.60000000,82522.89000000,1435.93329000
2026-05-06 12:00:00,82522.88000000,82539.33000000,82164.61000000,82220.47000000,820.92810000
2026-05-06 13:00:00,82220.47000000,82220.47000000,81600.00000000,81670.89000000,1247.90169000
2026-05-06 14:00:00,81670.90000000,81980.72000000,81136.00000000,81526.73000000,1615.07708000
2026-05-06 15:00:00,81526.74000000,81823.00000000,81316.28000000,81704.25000000,824.75333000
2026-05-06 16:00:00,81704.25000000,81907.51000000,81431.16000000,81630.94000000,983.55485000
2026-05-06 17:00:00,81630.94000000,81709.32000000,81394.00000000,81452.63000000,417.39237000
2026-05-06 18:00:00,81452.63000000,81559.17000000,81271.06000000,81353.14000000,451.84587000
2026-05-06 19:00:00,81353.15000000,81522.41000000,81200.00000000,81464.87000000,517.12437000
2026-05-06 20:00:00,81464.86000000,81700.00000000,81302.35000000,81427.52000000,436.46876000
2026-05-06 21:00:00,81427.52000000,81618.77000000,81294.64000000,81539.16000000,310.38464000
2026-05-06 22:00:00,81539.16000000,81540.91000000,81240.00000000,81342.39000000,229.58883000
2026-05-06 23:00:00,81342.39000000,81447.30000000,81000.00000000,81447.01000000,442.37224000
2026-05-07 00:00:00,81447.01000000,81490.03000000,80980.00000000,81016.96000000,407.52958000
2026-05-07 01:00:00,81016.96000000,81284.67000000,80830.23000000,81167.80000000,565.39571000
2026-05-07 02:00:00,81167.79000000,81180.74000000,80883.54000000,81113.34000000,749.95215000
2026-05-07 03:00:00,81113.35000000,81113.35000000,80834.61000000,80834.91000000,345.29566000
2026-05-07 04:00:00,80834.92000000,80989.59000000,80725.09000000,80979.19000000,387.82747000
2026-05-07 05:00:00,80979.19000000,81172.27000000,80974.06000000,81088.00000000,355.34634000
2026-05-07 06:00:00,81088.00000000,81443.21000000,80874.41000000,81438.61000000,613.68575000
2026-05-07 07:00:00,81438.62000000,81708.32000000,81390.30000000,81518.58000000,681.98013000
2026-05-07 08:00:00,81518.57000000,81590.00000000,81194.74000000,81231.24000000,647.38206000
2026-05-07 09:00:00,81231.25000000,81231.25000000,80852.33000000,80929.00000000,659.04219000
2026-05-07 10:00:00,80929.00000000,80997.00000000,80572.40000000,80850.75000000,690.56353000
2026-05-07 11:00:00,80850.76000000,81041.15000000,80786.50000000,80866.65000000,367.10915000
2026-05-07 12:00:00,80866.65000000,81180.00000000,80846.87000000,81162.01000000,429.19223000
2026-05-07 13:00:00,81162.00000000,81162.01000000,80260.98000000,80503.68000000,1211.56578000
2026-05-07 14:00:00,80503.69000000,80685.70000000,80046.00000000,80171.38000000,1538.09475000
2026-05-07 15:00:00,80171.37000000,80271.42000000,79699.52000000,79890.63000000,1647.81030000
2026-05-07 16:00:00,79890.00000000,80020.00000000,79646.79000000,79801.08000000,1424.92395000
2026-05-07 17:00:00,79801.08000000,80135.17000000,79500.00000000,80094.52000000,919.74045000
2026-05-07 18:00:00,80094.52000000,80269.06000000,80004.40000000,80200.59000000,527.27769000
2026-05-07 19:00:00,80200.60000000,80224.00000000,79934.30000000,80146.11000000,443.20216000
2026-05-07 20:00:00,80146.77000000,80371.23000000,79859.51000000,79879.99000000,400.51449000
2026-05-07 21:00:00,79880.00000000,79934.92000000,79660.00000000,79735.01000000,401.75461000
2026-05-07 22:00:00,79735.00000000,79990.00000000,79582.95000000,79919.01000000,495.14556000
2026-05-07 23:00:00,79919.00000000,80068.03000000,79871.98000000,80006.00000000,244.47169000
2026-05-08 00:00:00,80006.00000000,80142.84000000,79729.72000000,79831.99000000,958.06006000
2026-05-08 01:00:00,79831.98000000,79900.11000000,79612.63000000,79740.01000000,539.33838000
2026-05-08 02:00:00,79740.01000000,79761.61000000,79316.99000000,79488.46000000,1066.54641000
2026-05-08 03:00:00,79488.47000000,79666.66000000,79181.48000000,79578.85000000,529.79179000
2026-05-08 04:00:00,79578.84000000,79748.00000000,79551.26000000,79655.23000000,317.73705000
2026-05-08 05:00:00,79655.22000000,79778.95000000,79600.00000000,79600.01000000,307.79364000
2026-05-08 06:00:00,79600.01000000,79654.00000000,79411.00000000,79525.76000000,792.09671000
2026-05-08 07:00:00,79525.77000000,79727.00000000,79248.58000000,79682.40000000,992.93778000
2026-05-08 08:00:00,79682.40000000,79987.27000000,79666.05000000,79886.01000000,628.59636000
2026-05-08 09:00:00,79886.00000000,80061.17000000,79794.88000000,79872.72000000,481.81051000
2026-05-08 10:00:00,79872.72000000,80278.92000000,79788.01000000,80212.56000000,650.80764000
2026-05-08 11:00:00,80212.55000000,80340.94000000,80127.54000000,80231.22000000,586.98252000
2026-05-08 12:00:00,80231.22000000,80500.00000000,79966.14000000,80025.82000000,831.54339000
2026-05-08 13:00:00,80025.81000000,80095.99000000,79549.54000000,79647.80000000,1091.58342000
2026-05-08 14:00:00,79647.81000000,80441.79000000,79647.80000000,80150.97000000,1005.37450000
2026-05-08 15:00:00,80150.97000000,80200.00000000,79625.00000000,80142.14000000,812.90032000
2026-05-08 16:00:00,80142.13000000,80182.18000000,79741.30000000,79802.34000000,665.76300000
2026-05-08 17:00:00,79802.35000000,80261.87000000,79738.75000000,80060.00000000,1502.98426000
2026-05-08 18:00:00,80060.00000000,80299.99000000,80059.99000000,80078.40000000,470.37331000
2026-05-08 19:00:00,80078.39000000,80181.66000000,79954.54000000,80179.94000000,408.77976000
2026-05-08 20:00:00,80180.00000000,80299.93000000,80089.76000000,80133.09000000,330.63666000
2026-05-08 21:00:00,80133.08000000,80264.00000000,80116.32000000,80263.99000000,269.62208000
2026-05-08 22:00:00,80264.00000000,80409.09000000,80238.42000000,80262.00000000,318.15524000
2026-05-08 23:00:00,80262.00000000,80299.27000000,80111.02000000,80193.17000000,441.09530000
2026-05-09 00:00:00,80193.18000000,80240.87000000,80129.85000000,80238.76000000,206.53644000
2026-05-09 01:00:00,80238.75000000,80446.58000000,80217.46000000,80327.75000000,266.81337000
2026-05-09 02:00:00,80327.75000000,80477.47000000,80327.75000000,80417.87000000,231.63268000
2026-05-09 03:00:00,80417.88000000,80550.67000000,80307.76000000,80383.95000000,388.12699000
2026-05-09 04:00:00,80383.96000000,80666.66000000,80373.55000000,80379.90000000,404.43634000
2026-05-09 05:00:00,80379.90000000,80480.49000000,80343.00000000,80379.49000000,360.73513000
2026-05-09 06:00:00,80379.50000000,80428.01000000,80201.60000000,80263.92000000,270.37474000
2026-05-09 07:00:00,80263.93000000,80309.05000000,80135.00000000,80228.89000000,445.94164000
2026-05-09 08:00:00,80228.88000000,80452.44000000,80220.00000000,80407.12000000,297.06841000
2026-05-09 09:00:00,80407.12000000,80415.83000000,80214.00000000,80242.53000000,211.41081000
2026-05-09 10:00:00,80242.54000000,80346.94000000,80166.26000000,80264.02000000,234.54075000
2026-05-09 11:00:00,80264.01000000,80366.07000000,80256.95000000,80345.46000000,266.71827000
2026-05-09 12:00:00,80345.47000000,80416.21000000,80274.03000000,80397.97000000,357.45715000
2026-05-09 13:00:00,80397.97000000,80422.00000000,80318.70000000,80391.18000000,341.73909000
2026-05-09 14:00:00,80391.18000000,80426.90000000,80254.71000000,80332.22000000,322.24573000
2026-05-09 15:00:00,80332.23000000,80600.00000000,80234.00000000,80527.92000000,418.47876000
2026-05-09 16:00:00,80527.92000000,80777.00000000,80487.40000000,80625.01000000,546.55445000
2026-05-09 17:00:00,80625.00000000,80928.56000000,80625.00000000,80812.70000000,430.13867000
2026-05-09 18:00:00,80812.69000000,81080.00000000,80787.39000000,80907.65000000,339.35386000
2026-05-09 19:00:00,80907.66000000,80958.00000000,80776.99000000,80938.53000000,217.80867000
2026-05-09 20:00:00,80938.53000000,80938.53000000,80744.98000000,80805.50000000,144.14004000
2026-05-09 21:00:00,80805.51000000,80896.00000000,80744.98000000,80780.83000000,149.85415000
2026-05-09 22:00:00,80780.83000000,80823.24000000,80670.01000000,80782.38000000,199.54802000
2026-05-09 23:00:00,80782.38000000,80850.00000000,80621.88000000,80678.40000000,496.76761000
2026-05-10 00:00:00,80678.41000000,80770.51000000,80610.64000000,80680.04000000,346.27712000
2026-05-10 01:00:00,80680.03000000,80690.73000000,80572.77000000,80685.56000000,410.62072000
2026-05-10 02:00:00,80685.55000000,80790.00000000,80611.00000000,80777.42000000,290.59888000
2026-05-10 03:00:00,80777.42000000,80887.15000000,80709.59000000,80775.00000000,284.77121000
2026-05-10 04:00:00,80774.99000000,80840.00000000,80722.78000000,80759.93000000,253.45188000
2026-05-10 05:00:00,80759.93000000,80816.52000000,80682.00000000,80700.77000000,372.73913000
2026-05-10 06:00:00,80700.76000000,80753.04000000,80658.97000000,80733.75000000,211.55020000
2026-05-10 07:00:00,80733.75000000,80827.14000000,80720.10000000,80736.03000000,400.67517000
2026-05-10 08:00:00,80736.03000000,80909.65000000,80715.33000000,80830.33000000,252.36808000
2026-05-10 09:00:00,80830.34000000,80913.80000000,80756.53000000,80807.96000000,237.31778000
2026-05-10 10:00:00,80807.95000000,80883.48000000,80691.00000000,80873.79000000,279.49023000
2026-05-10 11:00:00,80873.80000000,80975.40000000,80750.00000000,80821.21000000,339.53296000
2026-05-10 12:00:00,80821.21000000,80950.00000000,80784.20000000,80927.72000000,235.68491000
2026-05-10 13:00:00,80927.71000000,81000.01000000,80865.44000000,80971.67000000,254.25083000
2026-05-10 14:00:00,80971.66000000,80999.36000000,80816.22000000,80990.11000000,372.45860000
2026-05-10 15:00:00,80990.11000000,81442.81000000,80936.00000000,81418.01000000,780.28503000
2026-05-10 16:00:00,81418.01000000,81500.00000000,81200.00000000,81378.25000000,595.22707000
2026-05-10 17:00:00,81378.25000000,81583.11000000,81220.00000000,81476.18000000,599.74468000
2026-05-10 18:00:00,81476.18000000,81493.11000000,81231.14000000,81271.96000000,268.90805000
2026-05-10 19:00:00,81271.96000000,81481.92000000,81148.00000000,81437.83000000,334.34752000
2026-05-10 20:00:00,81437.83000000,81459.66000000,80279.77000000,80734.88000000,1021.73969000
2026-05-10 21:00:00,80734.88000000,80944.44000000,80571.97000000,80720.47000000,691.73163000
2026-05-10 22:00:00,80720.47000000,82171.96000000,80666.66000000,82044.49000000,1804.86462000
2026-05-10 23:00:00,82044.49000000,82479.32000000,82044.49000000,82210.07000000,1395.68283000
2026-05-11 00:00:00,82210.07000000,82380.00000000,81280.00000000,81471.13000000,1294.00066000
2026-05-11 01:00:00,81471.13000000,81744.85000000,81291.23000000,81501.72000000,495.92379000
2026-05-11 02:00:00,81501.73000000,81572.40000000,81117.64000000,81169.08000000,491.97068000
2026-05-11 03:00:00,81169.09000000,81188.97000000,80525.00000000,80736.01000000,857.95581000
2026-05-11 04:00:00,80736.00000000,80879.12000000,80639.99000000,80824.61000000,378.47076000
2026-05-11 05:00:00,80824.61000000,80981.80000000,80761.73000000,80832.33000000,423.68877000
2026-05-11 06:00:00,80832.34000000,81049.51000000,80762.00000000,80822.86000000,296.00491000
2026-05-11 07:00:00,80822.86000000,80840.30000000,80663.11000000,80740.40000000,496.93812000
2026-05-11 08:00:00,80740.40000000,80863.42000000,80621.87000000,80767.97000000,463.92135000
2026-05-11 09:00:00,80767.97000000,80997.63000000,80758.30000000,80966.57000000,330.83757000
2026-05-11 10:00:00,80966.58000000,81200.00000000,80940.00000000,80940.00000000,488.26383000
2026-05-11 11:00:00,80940.00000000,81196.95000000,80900.00000000,81196.94000000,356.37085000
2026-05-11 12:00:00,81196.95000000,81356.46000000,81029.77000000,81054.65000000,485.89630000
2026-05-11 13:00:00,81054.65000000,81332.29000000,80739.63000000,81072.00000000,767.39683000
2026-05-11 14:00:00,81072.01000000,81252.72000000,80462.97000000,80953.38000000,767.64104000
2026-05-11 15:00:00,80953.39000000,81458.00000000,80826.02000000,81445.90000000,647.30001000
2026-05-11 16:00:00,81445.89000000,81910.35000000,81344.72000000,81575.85000000,1113.46844000
2026-05-11 17:00:00,81575.84000000,82071.77000000,81369.42000000,81941.09000000,565.28919000
2026-05-11 18:00:00,81941.09000000,82137.26000000,81836.15000000,81858.96000000,536.09834000
2026-05-11 19:00:00,81858.97000000,82091.11000000,81739.09000000,81961.99000000,458.60970000
2026-05-11 20:00:00,81961.99000000,82078.91000000,81758.50000000,81821.02000000,322.40099000
2026-05-11 21:00:00,81821.03000000,81906.35000000,81600.00000000,81821.18000000,268.82965000
2026-05-11 22:00:00,81821.18000000,81969.99000000,81729.99000000,81833.92000000,366.43361000
2026-05-11 23:00:00,81833.92000000,81833.92000000,81596.31000000,81745.65000000,278.04936000
2026-05-12 00:00:00,81745.66000000,81788.00000000,81478.75000000,81545.20000000,419.66559000
2026-05-12 01:00:00,81545.20000000,81615.67000000,80714.28000000,81199.18000000,866.00547000
2026-05-12 02:00:00,81199.18000000,81332.29000000,81087.63000000,81249.93000000,386.77691000
2026-05-12 03:00:00,81249.93000000,81294.42000000,81024.41000000,81058.80000000,187.87319000
2026-05-12 04:00:00,81058.79000000,81303.99000000,81000.00000000,81240.01000000,398.28206000
2026-05-12 05:00:00,81240.01000000,81305.24000000,81181.56000000,81224.03000000,329.93857000
2026-05-12 06:00:00,81224.04000000,81300.00000000,81010.01000000,81022.44000000,448.36294000
2026-05-12 07:00:00,81022.44000000,81137.27000000,80800.77000000,80865.40000000,603.31882000
2026-05-12 08:00:00,80865.40000000,80964.13000000,80760.53000000,80843.31000000,478.61372000
2026-05-12 09:00:00,80843.30000000,80963.35000000,80720.00000000,80837.15000000,506.71585000
2026-05-12 10:00:00,80837.15000000,80848.27000000,80601.27000000,80666.37000000,487.71377000
2026-05-12 11:00:00,80666.38000000,80785.38000000,80496.57000000,80784.87000000,500.02112000
2026-05-12 12:00:00,80784.86000000,80999.00000000,80619.19000000,80881.26000000,585.87948000
2026-05-12 13:00:00,80881.25000000,80928.26000000,80397.07000000,80466.91000000,795.94705000
2026-05-12 14:00:00,80466.91000000,80888.01000000,80397.88000000,80540.00000000,865.59094000
2026-05-12 15:00:00,80540.00000000,80676.78000000,80188.65000000,80336.01000000,958.32005000
2026-05-12 16:00:00,80336.01000000,80435.99000000,79843.59000000,80000.01000000,1473.45450000
2026-05-12 17:00:00,80000.01000000,80593.06000000,79951.05000000,80527.69000000,486.64257000
2026-05-12 18:00:00,80527.69000000,80763.81000000,80430.00000000,80679.12000000,367.35810000
2026-05-12 19:00:00,80679.11000000,80874.42000000,80679.11000000,80834.64000000,346.22158000
2026-05-12 20:00:00,80835.30000000,80896.25000000,80642.85000000,80696.87000000,292.49967000
2026-05-12 21:00:00,80696.87000000,80738.00000000,80497.00000000,80587.44000000,202.53849000
2026-05-12 22:00:00,80587.45000000,80791.94000000,80587.45000000,80656.43000000,151.10909000
2026-05-12 23:00:00,80656.44000000,80714.00000000,80439.91000000,80504.47000000,247.40723000
2026-05-13 00:00:00,80504.47000000,80768.95000000,80412.15000000,80718.00000000,230.81443000
2026-05-13 01:00:00,80718.00000000,81195.69000000,80683.12000000,81006.00000000,633.76198000
2026-05-13 02:00:00,81005.99000000,81281.66000000,80934.69000000,81050.00000000,333.93602000
2026-05-13 03:00:00,81050.00000000,81299.99000000,80976.27000000,81249.99000000,377.40594000
2026-05-13 04:00:00,81249.99000000,81281.07000000,81124.87000000,81231.96000000,253.70329000
2026-05-13 05:00:00,81231.96000000,81247.22000000,80999.99000000,81019.99000000,266.87053000
2026-05-13 06:00:00,81020.00000000,81160.36000000,80972.94000000,80980.05000000,499.16530000
2026-05-13 07:00:00,80980.06000000,81049.01000000,80889.12000000,81026.92000000,476.02435000
